ID,1BBMax,3BLMax,5BSMax,7BTMax,1BBMin,3BLMin,5BSMin,7BTMin,1BBMean,3BLMean,5BSMean,7BTMean
3557,11.050731352956168,11.998727275627964,12.81767685952734,10.845015233912223,9.04491825093551,11.043191984299039,8.395675637439172,8.840391601518355,10.094139227818205,10.19356579006697,13.547527512583486,9.123312583224308
3558,6.042704363040913,,12.79808968743117,,1.9277036962102962,,2.2024374938400735,,4.811652192169669,,6.8581132782718335,
3559,10.430838429816971,,7.976349153782303,,5.015502850443723,,3.169619788481133,,7.511688714369352,,4.802809308188454,
3560,9.379641121935991,,10.10877824205637,,7.333678858811092,,9.280282859385917,,9.084924230243654,,9.824964390666183,
3561,8.875613730440367,,9.076213197412994,,3.340176681560378,,4.285394260474985,,8.085741870549043,,6.357753885879803,
3562,9.195403086986891,,10.228543188257285,,5.389462136145722,,6.756034514985966,,6.41646030122352,,8.989007513796057,
3563,10.078410794333209,,6.533654169800332,,5.981258502021594,,5.674171993312064,,6.701984371258295,,6.44209642334018,
3564,7.341250050819653,,11.317808976988147,,6.21490224134897,,10.671870064640437,,4.975070265199236,,10.016277064105319,
3565,5.815422452029859,,7.970471472280973,,6.099487414731382,,7.56844777812985,,5.528567462325294,,7.596733845641502,
3566,7.718503128027704,,7.398795620866774,,4.600934370275727,,6.112090321784646,,5.3250390775007235,,7.278988663508213,
3567,8.111205861509363,,9.484384948384248,,6.656817955077111,,6.5332202583940715,,5.893079371905499,,7.802364831327822,
3568,10.600970120033855,,11.665882856167995,,6.869615489899065,,8.63144341838753,,8.514362043610415,,7.715117917026561,
3569,6.082018282149054,,7.525443897683223,,5.93548259286643,,7.129566351840114,,7.753625876100284,,7.083810008360437,
3570,7.987204050345243,,10.278829204386996,,5.828324619844439,,5.859570446222843,,6.780942909522158,,8.06796388651767,
3571,9.245991899130683,,,,4.807985976896266,,,,6.505620195775139,,,
3572,8.902543056391602,,,,4.785758803677773,,,,6.942827193558201,,,
3573,8.541740144924049,,7.004826910488801,,7.143428079858131,,3.2023951643325943,,8.44841431459624,,6.688503940173989,
3574,8.69432142709445,,7.244096807524533,,5.724649902768418,,5.747366281865816,,8.611441333896341,,7.118008439756519,
3575,6.015382568565695,,6.15640798017545,,5.566770697382928,,5.641500629339664,,7.888671983972178,,5.304536289008167,
3576,7.405575757017699,6.8757852302764935,11.014825465569391,4.891132977561191,9.117633267363527,4.694364995902108,8.283882865089508,4.907880975916505,7.710514842380321,7.290303273254391,9.00819101942657,6.570020581643668
3577,9.88671259255938,9.19313450365014,13.374259145508915,5.912126185648907,7.822162531483632,7.9385417817265616,7.421152918842,11.461707905273283,7.313122924615422,8.221335309588106,6.8459957834178065,9.792520104449133
3578,,6.223550532494679,,,,6.1419210747184225,,,,7.217394051324791,,
3579,13.056179226044442,,7.33810679091597,9.605449564460514,7.865461381867106,,8.07046502541023,5.967851443645595,9.552942526616931,,11.103976553537542,8.67917035088947
3580,12.538402582883535,10.809273943813375,10.508227711584993,8.387401598241143,12.575553464093169,8.137710329301722,8.493360840643135,5.703064676845921,8.631844853314954,9.888503816069765,9.246871330053585,7.15181755406532
3581,9.069097816371084,7.816179497770332,8.842586131135509,9.717918138299929,8.922729708294986,8.000489129024281,9.370756042429178,7.822844431891285,7.749645346910644,8.825098634086283,10.109729781510827,8.687199313987302
3582,12.030677320816126,,10.46626972524653,11.720747157351013,10.439929746692112,,10.661211302900439,7.589902511262897,12.891474815225088,,10.542268222229099,9.489292784027352
3583,8.145559963582064,11.132326773427142,10.482214786730243,,8.01377743100335,6.407762363485358,9.604787598889981,,9.925089625622908,6.007069692929232,8.835953920361142,
3584,11.11410939868584,,6.8449233230910975,8.911192410067214,9.260658168384426,,9.46003815284576,9.222765340746534,9.039452638682153,,9.821105255996944,8.751351500945708
3585,9.80712758561297,10.19080200381227,9.182017797415577,9.61911501252912,9.265236942115504,9.27956009761685,9.526330354808339,9.473150885885513,9.804834180476552,10.25161946219683,6.929016110075801,8.308044977094568
3586,11.230644224295169,10.028934143411956,11.171427960327621,,8.188391951205011,11.073179982576104,10.403710064762134,,9.820341338450648,9.377814499935104,8.246238505302701,
3587,10.283648480038783,9.994838182326106,,,9.007237837413092,9.362675318558304,,,10.24734528578827,9.526227139025506,,
3588,11.12609620000266,7.501717206822008,9.268991996596426,,6.860205831630227,7.817815594083915,6.007908468207787,,8.57678345340981,7.164882461617731,7.6416565765181845,
3589,10.775968301031435,10.014781991813713,,,10.110608942116826,9.608339111080264,,,8.345150550028551,10.370383889832643,,
3590,12.518230126664307,,,,6.157035694696099,,,,8.444198592619557,,,
3591,9.108571133823384,,11.863809962274841,,6.945160579570318,,7.384654422272505,,7.694662700725366,,9.96997667786056,
3592,9.386637413433373,,12.557480835326926,,6.503187139711666,,6.788601466572059,,10.4606931667668,,10.846474529332113,
3593,9.515121637410635,,9.79970307263131,,10.176957341486743,,9.006900929458263,,10.3565501568943,,9.953244339635289,
3594,11.531322074860732,11.647939512680686,15.230202881738668,13.580152237866928,7.956189423077556,4.76661406475899,10.161393884519665,9.450654281972682,8.432538665043447,10.446569440603092,12.92309886714109,11.590251395251675
3595,8.700468205686512,11.808367799537438,13.327407532567447,7.720621718049953,5.6261006332675505,7.555186857303072,5.918905644470803,6.249412789181021,9.75037805352412,8.344711890517821,11.126732455866513,6.501461870200092
3596,9.652740054213302,10.723741343389753,10.714075126084598,8.856529913739333,6.278408438558527,10.330903030035367,7.210470202362534,7.587332780260752,8.418397141898199,11.614209195166094,8.35707526433621,9.58406786324736
3597,10.49211569782333,12.86856824632366,12.187624904481812,8.681726385606265,7.833392880507437,7.691093691818511,10.517849020474289,7.608385718121832,9.35819836330059,10.960016849888147,9.689309390960458,7.40758096613278
3598,10.11094064843481,11.296635611483138,11.661906856383386,,7.525663810644365,8.743316803150272,7.762802569909523,,9.809624271296002,9.36730064186352,8.48169740849821,
3599,10.82052600770107,9.925762044867342,9.189283741761871,,5.4885679833849625,4.180930317702728,7.325535127897984,,7.696201272706342,9.92740726430787,9.008202760130798,
3600,9.760702764189908,11.328117430637233,13.008974662399265,,6.13477969405486,6.218076486455356,10.318218826454727,,6.67520209068252,9.082627142513955,11.702978596042374,
3601,19.757168988068386,,,,10.464431283076923,,,,13.795934956947509,,,
3602,24.348262995577898,,,,23.578141618956405,,,,23.50773677740241,,,
3603,30.80316290280889,8.864163871997084,11.72620107993505,,4.499210308123675,7.608385681828385,11.295096400812927,,15.163918301307067,8.817483909102076,12.626255555685542,
3604,7.830718509022271,12.41039085597767,14.486511445769716,,7.885742788598117,7.228222659885606,4.953246134230181,,7.941275908180538,9.785267278542117,9.46741812938202,
3605,10.443886042666726,10.802443653220974,9.766667135591286,,7.239066276934133,7.395872159053893,9.04322859339003,,8.649345162131441,7.844765408559941,9.829240353051182,
3606,22.19537905154062,13.061141480767674,9.468509915691296,,6.942522303947597,8.124518277926061,7.974889325839233,,13.934486585675582,9.011212733794318,7.420946853752469,
3607,29.590378146431902,,,,27.88813478745579,,,,29.020616386723184,,,
3608,3.3550549354359505,,,,3.41509897231691,,,,5.874887583861587,,,
3609,13.566006933299489,,,,10.62031616069356,,,,13.768686742979162,,,
3610,7.913570019234724,12.483200764001628,10.08463850836932,,9.512840277617714,11.234671588770423,8.16064286893215,,7.8504769049433225,12.171881665469394,9.944518865790435,
3611,27.423548789682425,,,,25.765114969845698,,,,26.338304404611883,,,
3612,5.606779285479997,,,,0.583041557681176,,,,4.906245153357848,,,
3613,11.720131778142116,,,,9.038845778139976,,,,9.418284708673548,,,
3614,8.134667104590756,7.8016654059386275,8.4292833423348,,7.062183035717576,5.2013892845784735,5.974763095135733,,8.300193210568091,6.470848839738172,8.787489480789064,
3615,5.776086845945119,6.804429858681282,8.233532317140432,,5.018036892987817,7.902160384266913,8.124391081562358,,7.026379823039168,7.725930322272759,8.235952110735784,
3616,8.885134755098173,6.838196207201099,7.817597382157537,,6.26269886009153,6.912815450677401,7.4430705850551115,,7.482939823213997,5.7455380240242135,7.706967027931722,
3617,9.948446194720505,9.793253718818397,10.978569023694044,,8.175289654561794,7.242560464157309,7.342202363082684,,8.529238869588726,8.942117460612083,9.75932169777132,
3618,7.596516502457814,7.034627168205272,8.556035535823929,,7.276535805004004,6.333249377563609,7.6760283496176935,,9.683753242307606,5.949224386721991,9.522279486371264,
3619,8.998998213689061,9.598021152595674,8.140845140526842,,3.0148381665460287,9.939938345867292,8.473508221418959,,6.796480087989216,10.83139439379206,7.869951000535601,
3620,20.040285466110102,3.0918197775257705,,15.548349674601221,10.058223505742355,3.845440924067557,,9.261026907755689,13.395478055973943,4.902668741061719,,12.059472699700283
3621,10.977699719555229,9.339543157077602,8.376795319777077,,8.055718116994917,9.262145737514334,7.507075322820719,,11.132733387688635,10.143158166838509,9.804066956293171,
3622,11.957090136732596,11.876712904235907,,10.528997879123834,8.807269841922695,11.355520195113153,,8.212505159284634,11.254345784863586,9.989084962967114,,11.183233111028661
3623,6.259735941111802,6.223491390618366,12.997167561059037,7.111305549847765,4.161476134670867,3.9536990117266324,5.931790052107064,7.765467099420301,7.231638617646913,5.115412185837371,8.086121970815961,6.505606444888059
3624,7.735316966239322,11.694980943395727,12.763309048287722,10.769404822081466,6.1721321604337955,4.67441346167385,6.9556887138423065,9.409734157809911,7.557721167423729,9.897009410741276,10.636869644410668,10.626690611726618
3625,7.850019020865317,9.38130206748195,10.346266850769261,12.730769973548115,6.430410749754461,3.9004305514818003,7.628149395714143,12.204053220281608,5.703335647172599,5.513901683580476,9.114146512793917,12.61349331293241
3626,9.332699260085645,10.460556239469259,8.933781925413594,18.43730652734771,5.825875796122931,2.6702504909030056,7.584008995998812,6.928360406637648,6.832974937839865,6.79660973574763,8.32705085439493,9.435143945719453
3627,7.255267683888226,8.35523385822657,7.362578642754284,9.150628267076476,5.157240825262466,3.66662594452749,4.942675966069251,8.355532243861944,5.364510378542292,4.732931319303695,4.1768085917336055,8.506657048792276
3628,8.771564502897045,11.447858234664329,13.990935557196664,13.360793191491572,8.67040570762972,4.455575680297996,11.071531961258916,10.45233843226595,9.733016460169484,8.190709946019174,13.021343232633402,12.312760666893588
3629,9.084350280695375,7.482167529432186,14.150843870943392,18.15072432639563,9.234775406100342,5.8305282459807515,8.674312278560011,15.133901723883838,8.625397783531795,7.370597724647811,9.80493063642168,17.148090482576684
3630,7.552770810179533,10.058063249876353,12.785413317216529,12.039769854697326,8.180319301738061,5.86864324856694,8.201618631093812,10.884112914897928,8.109442327160323,8.565050599737557,11.615629554397142,12.779491066809666
3631,7.863005777203442,10.646866327077923,10.191130732714575,14.199448678466227,5.701424750405933,6.841112706825471,8.66949418435912,11.853729808100868,8.733309242917517,10.830990588302885,8.996290179549657,11.036393881396725
3632,7.1502168807331685,9.469754377335166,4.521230396523695,8.107472388109889,5.928033293739425,4.07855168933497,4.649926201993242,7.708287456386878,7.657504249382478,6.120306465196921,6.0851220277647275,9.938372082467476
3633,7.548530491699326,8.185094645178788,8.066891120933928,8.571463963779067,6.7617017287522,7.393489182359832,2.3448797832917725,6.4971503585918065,5.445563846489524,9.530183855417864,7.45813845330868,8.423695304829359
3634,7.911681046134481,10.377798602998848,13.26012255779477,,7.154974428013444,3.7903809689248122,11.613400252250932,,7.305338543091158,8.362514949267448,12.591107430733683,
3635,12.885134464101492,17.189596782812522,12.374279729061943,16.403343549630257,10.780857285963618,12.427630899001644,14.078095477758184,13.70546787976542,11.663908313142139,14.217751030115483,14.553625719475466,16.451003192795376
3636,14.134446728825273,,,,12.334725399467203,,,,12.462285249099553,,,
3637,12.379329242373196,16.887148669158307,16.979174764815976,19.956691885255704,10.439264016482229,13.29575795429322,13.338155393811274,13.303877947679785,10.562054076932387,14.116138874069126,16.234807702250965,15.090709568990464
3638,8.021999207702084,15.108512823466953,15.823477582088637,17.959908582207323,7.996501665387099,12.41762839218079,11.82168228038557,11.048142937858952,9.056087860094163,13.083872165504241,13.230364000612528,15.888096604019687
3639,9.603235662326409,13.631753576051992,19.73419610755271,17.530608931023227,9.4432211707502,8.04208830065628,11.354741494697361,10.533416778790587,9.16318588288931,8.495091271579486,14.131641065406814,15.746361835481494
3640,13.354103696601133,18.299810771474196,17.011458294073496,15.638549786124079,6.059060336614639,12.384435240956734,7.334666028580163,9.83243770701828,8.120720104769314,18.060814108936466,15.611797425073883,11.478111176752929
3641,10.502207628122045,11.132392340029357,7.730238796941243,10.19377075828319,8.618666295623179,6.876774065632926,4.725392306081085,4.719625806196397,7.881834008604194,8.218121328268335,4.674296916752179,6.393453428212042
3642,9.004969395176524,10.81001285232651,10.459121543479046,9.841764969201405,4.808585083966165,5.318329866259474,6.0335628228618186,7.665190458267084,9.496049333118465,6.893368760395152,5.513171741100724,6.82057847055437
3643,9.378886672686889,8.918917070188588,13.920861813798021,12.037783237117525,6.62773459089182,5.88754499944245,4.3332381408577785,11.612011835796343,8.309227000365789,6.371121414638726,6.127864406094776,14.117736771159072
3644,9.078752480962457,8.661872010817985,13.382372603180054,,7.347104343464209,6.504298771899572,8.894284679839865,,7.21365302752674,7.371796946599841,9.724442582074476,
3645,9.036022968044291,9.78199783577377,9.721431971611317,8.160948288696213,7.254266968511353,7.481670234412042,8.4815084242931,9.326196381080546,8.733326221142224,8.059945651838131,11.261077790153154,9.231189978492129
3646,9.807501198412485,8.992737689308115,10.667235566926971,,6.744447596543788,5.659219585544368,7.671353902060735,,8.615701025220005,7.006596067410037,7.623810247343455,
3647,8.240451132819064,12.563433963132727,6.6606664391020525,,7.95904019658754,7.724711641110247,5.7670897449495415,,8.167297422022004,6.0368920456999176,7.260523404343535,
3648,7.188903432164804,10.399564067400366,11.950857606411379,7.692193996691899,9.371677045723798,3.788525113691178,7.358215908091703,7.429675787666324,8.726458739275701,5.622977218165337,8.981817298882564,7.899173069857975
3649,9.87827902774557,8.750977102553467,8.587184245220934,,10.006526829591893,8.592661079081545,12.050905200223536,,9.954328739249064,8.783231145134039,11.042703616131758,
3650,7.757609396631234,7.5954970515274685,6.97281021665199,,7.212703589971683,9.621553077453225,6.258749382997148,,8.259338835450032,8.176109732625461,8.255772154824038,
3651,8.833480173301599,9.553158584396755,8.265498043874661,8.247913467311369,8.156164932574502,7.341122276062024,7.193001029424838,6.615948921000099,7.868954464957426,6.75198893139089,8.76984332239799,8.68550637743209
3652,9.862584749068795,8.66927315818838,7.55126133216282,7.862807452268845,6.416774833819343,6.148237660279831,7.737541584164017,7.46503432560454,7.3570527644151715,7.217415149759353,8.688570542042326,7.1763851012185
3653,14.248929162207867,10.955982820944008,7.366417145937761,,8.325020929381793,7.651837611475209,8.269989850218597,,10.90784039099224,9.115267510112933,9.354361661625006,
3654,16.258873272698974,12.720056335499677,12.57592953787631,,10.77818443867256,9.91034066557044,9.632568349226032,,10.5690728205457,12.638866475648971,13.899153193403993,
3655,13.457269441353628,14.957387103005228,8.861375581149591,,11.353893831617285,10.967288865242296,9.348919417837028,,11.985341522197439,11.217910319768606,10.861648131286492,
3656,13.011241238889752,,,9.557578072871085,9.35879076316431,,,9.739850058068878,12.105911717621984,,,11.757137651011368
3657,13.735619592097349,9.311482551198301,9.542333671215037,10.657828265804147,8.51349915120996,9.34145847201963,6.866172885718099,9.869399945858014,8.796882198078745,8.956049265474567,9.244148922962644,9.326140617027852
3658,10.813230508288731,12.270915841012267,6.30266234468102,9.89728257360222,7.413770493118546,8.231088611963793,3.863889431952236,10.866281153984556,8.900204853510575,8.625204001076579,5.802648957901398,9.835348084782776
3659,9.637454743560713,,,,8.117969312314955,,,,8.927238597177054,,,
3660,13.430472949119762,14.003971311315606,17.790848426114508,16.47433565557474,10.168002227600855,13.04111613168199,14.699366848053762,14.919849876009415,13.099249379617957,12.300018375691408,14.111512326932223,14.790301531174478
3661,12.222049369681965,10.962480343812794,8.26635507674848,13.972682160626793,6.062237720640026,8.785982571550147,8.159012795890067,11.582885840662975,8.29460178790179,10.486959222863677,9.46532145342568,12.73264042453231
3662,8.520314082659327,11.09906341495921,4.4946302184019435,8.003399434237098,5.406543025014933,10.849607274281523,2.0454881790059245,8.58478576157325,7.031590908484642,10.01947880318054,2.2684376900066647,7.927658773040627
3663,9.01759511287345,14.153636667887913,10.056569067195538,11.647152114961868,6.213871153622488,9.335742237110505,9.725053492798414,10.183025202357127,7.233420780274823,11.709649615803572,9.121495144409208,10.024099702429579
3664,9.696263225984515,14.310488149562005,9.84755603636076,11.920006433095384,4.871949612405367,7.136848194592052,4.453566843809091,8.163602404061132,6.897646838088883,7.352355218936605,7.563046674922845,8.205143867157705
3665,11.538863581570677,13.260388850452028,9.921569299225588,15.823401222922563,4.181698130276893,3.520162900035854,3.9599354751157145,7.333905062676811,9.490588310554426,9.652711751856044,7.441909590401983,11.478679761460018
3666,9.323510331348038,12.12862967085094,12.140453932055081,11.94648564120568,5.192187575165613,6.64475237867817,8.08188411020847,8.717876317036282,8.86307272141601,7.258828031074357,9.901779670675767,8.573315452449261
3667,7.707535647273154,9.921138375408177,9.09816808223372,11.206270157292131,6.515592184316458,5.8364372735767995,7.667602514072614,9.664797437924424,7.569146986910589,8.976688900530245,9.806529059697123,10.573763243216094
3668,7.319916238026232,8.974032814349215,8.84908642090415,8.234028583827843,5.910754995293796,8.07707626119096,4.034020336822238,6.711294765909372,8.323012813061217,7.579895465462135,6.576887208485267,7.44514520776913
3669,14.373595891221637,,,,10.077666833586733,,,,12.546774367074482,,,
3670,12.848980620700882,,11.304820513491551,,10.094634817894985,,7.706280955792673,,12.28340421508125,,10.20631639444949,
3671,9.174505157447364,,8.731591763122216,,8.853331545045576,,5.176159155774171,,8.406450833671318,,6.017701488442468,
3672,10.867471187157054,,,,6.458367623240114,,,,9.525731760359497,,,
3673,11.333965199273717,8.34500196980917,8.53830220562019,,8.205088983367206,7.114311441023092,8.074156427923256,,10.334286011381277,6.934967412271355,9.954837560300216,
3674,11.246198339238415,,10.198754103996741,,8.776252696858089,,9.081398332173418,,8.84606022273027,,7.905003769324033,
3675,11.1355052939228,,9.807529886303298,8.853398286715452,7.69357792018758,,5.617034289715067,8.191767803804058,9.377092384605604,,10.462050798328265,10.47813400698019
3676,10.930461506241832,12.321660807854244,14.436503094885461,,9.743301219567796,7.997876957396093,10.04877539098613,,10.189433235862026,11.082421101934564,15.532665807056114,
3677,14.786219521843275,12.991932929019187,14.11249555513191,,10.727138427233733,9.700144852655077,6.883180707197626,,11.788300883053045,11.129812040876676,13.932812408898837,
3678,7.426993698122629,9.582584120541675,6.164818324672107,,6.99707985504114,6.1419583263022925,3.9720009127205795,,9.590658923996548,8.179514425139338,5.553077420797595,
3679,10.182515928404786,9.411689534710847,8.094035669247633,,7.550997796668172,6.159444577326218,8.175726363504488,,10.538744969807029,6.5642293873892354,7.234975413133726,
3680,12.944534373351837,9.373628958422367,9.07179485160171,,9.137301037616224,6.431949733183683,8.041812878360528,,8.06647182701875,9.978192033464019,8.308666528047901,
3681,11.093952866433675,10.651170605415132,9.278884709663595,,6.807706972569056,8.451003086269242,10.521806444646124,,9.541326519592044,9.082260939367336,8.963586837275969,
3682,7.868266827640429,10.228827355145254,10.089208716718215,,8.862619485433115,6.903476305521868,7.969853834671489,,6.733041952471721,9.127896762318032,10.325860580693746,
3683,7.96086809270631,8.057364338372219,9.20359710630719,,7.1701638709186994,7.317952368232731,8.978785940025023,,7.289535400363303,7.077379146700822,6.857314346094662,
3684,8.48170043416695,8.004629238384686,8.861286773350868,,9.504002219822421,5.984190465387943,8.477516569255199,,7.455727393740258,7.983111370165748,8.061245410853424,
3685,10.760307886854653,7.960143556636612,9.279286297935872,,9.679184705073547,9.387348028843876,11.389281045128858,,10.319156865584858,9.370794695878137,8.650321601445091,
3686,8.284956068635447,7.743024945838944,10.325832482650977,,8.913762136028701,5.916828102205203,8.968201820554286,,8.856423666894692,7.488994542098007,9.031506427356307,
3687,10.358252948324706,9.924061571076328,8.53218243906241,,9.274616362079492,9.80339890836569,8.658734036464114,,10.153393231917585,10.365742975582986,10.691528111965487,
3688,11.003329915936042,9.352818250505818,9.81178987218124,,6.249450371225802,6.274452908037369,8.372983597144316,,8.03918109908207,5.971002511235502,7.294655083688033,
3689,11.569367349080823,9.532338293701468,6.464173974041897,,5.122321305493813,6.028645473286138,6.893200094636004,,8.986499471501046,7.0738502796632625,7.92635483212979,
3690,7.061547489456509,8.869372421317713,9.439413206605424,,6.398341171060751,8.17365237934014,6.287377295392349,,6.184117838130923,8.90806801439861,8.654312868204874,
3691,7.870548360128095,9.544194467457281,8.690710615708582,11.902885672352083,5.172753194715469,4.339020000044408,7.821026827002333,7.6182285815363,5.245077365805857,6.631960000783985,7.288543516103699,9.075418121804947
3692,5.77737786909722,11.402010558086763,,,7.399352403745455,9.47791698693534,,,5.170707054567677,10.254015289441414,,
3693,8.074301855258302,8.215569996883078,6.082517720849342,8.239510695537335,6.182190484474438,4.908321744767397,3.311306221033997,7.216609865379334,5.186604816974651,6.296315890650911,4.444895322556437,7.657793339462886
3694,8.141128042865132,6.930304512371701,8.930371585996713,9.509469725323289,5.328251871675604,5.683889614599353,6.952827914846109,8.719592277450708,6.838084087312818,8.336693656534248,8.297986839633264,5.348373024404715
3695,9.374897749618452,9.77081847947379,8.946855661350824,10.979640332206348,8.90976459811009,8.496385873875003,5.185238518843021,9.07093104252874,10.189085086601334,9.662431340078895,7.727047159866551,12.338789165187762
3696,10.18784572641329,9.70951539987778,9.67979760264375,14.180958754315295,5.63521736604652,7.119518814484467,5.199690307377674,7.798197248868243,8.220660039454657,9.068284554158652,5.718767000537328,10.870899762829444
3697,11.559091398199175,,,,10.789192476856847,,,,9.887357391652017,,,
3698,12.148997443252874,,,,8.744832171542498,,,,10.12401887045115,,,
3699,8.691431497601089,13.16353097567707,14.011168829054252,,6.85348304262055,9.370774849293994,7.411687529550496,,9.913367166562335,11.282748241365526,8.552071383867835,
3700,6.142921873611643,9.569271724298353,7.496820499793648,,4.967032817113014,7.5001081652539225,6.769269982297167,,8.095340338176156,9.152616628602718,6.190941479633176,
3701,8.90919939264535,,,,4.780404177961098,,,,6.702726238495141,,,
3702,5.853777076413628,7.495545384166988,5.448606025496446,,4.672480755788061,8.169951231205305,6.104991687075163,,7.087851234462618,6.929545213270866,8.386563947218386,
3703,8.201338697062335,6.703748765642212,8.014399851451298,,5.212895791214975,9.353590827801803,6.160876790863974,,7.027466953476117,7.395619658162629,5.933963088479146,
3704,5.909992154895258,,3.935228638008823,,4.072935281463647,,4.443541197305425,,8.30279174664175,,6.08243598816783,
3705,9.740270028392812,,5.809533098055535,,6.446120392253575,,4.636746149879367,,7.415265790912828,,6.580534457063782,
3706,7.339226617515698,,7.1311328661656415,,6.78100463856246,,7.965118200398217,,5.555031536686496,,8.16434944602491,
3707,7.656778993088942,,6.405917494808798,,7.2268401167835705,,6.6379031669095525,,6.125860800494985,,5.890126623536871,
3708,7.107465100454668,,8.661323632362272,,6.581430262211574,,5.3341537070001115,,5.159035217534461,,5.056215163205323,
3709,7.729807770771957,10.494414262239482,10.219968560000575,4.8399229697089154,4.9829057094344,3.7423608295364765,6.019560743918967,5.169706941546389,8.13948008944271,7.170600827913905,8.744635216985383,6.55374636895699
3710,7.407969939456462,9.034069801275132,16.61015195849536,7.936745275746161,5.37529041404182,7.800878178580964,4.296058563983706,7.311819354153536,8.706849841701636,8.251034905808181,11.888762398724642,8.54406212116556
3711,7.578157097273407,6.632832042044805,10.82529529561539,10.972868201907007,5.173297915235042,6.967027074397697,6.857845096333742,7.772430931084142,7.476431325818128,6.694183906326676,7.808168736873118,8.572879451640041
3712,7.119419974669812,8.525320896425647,8.12359768328892,6.165037179298621,6.019837030473864,8.238348486237939,7.601109323796639,5.5608076364481285,5.005282160990359,7.474241927853171,7.123029885771326,7.848269533090216
3713,6.838323414224939,9.644246191619828,8.573438694545397,8.352921295283275,4.721655790213602,6.652972891720189,6.693738529348872,5.674550369199196,8.22099490191817,6.649229524405564,8.0365684796747,8.87202941134035
3714,8.647050889617802,,,8.50783193508199,7.0819220042190185,,,8.91662417358384,7.615429465083921,,,8.047636902400178
3715,4.904378471555707,,,,4.491245923377054,,,,2.7310470141261383,,,
3716,7.499743069335315,,6.673919383860761,,5.798831790477672,,6.731782591885371,,3.9895217075616634,,5.9978455960083465,
3717,5.287445407445165,,,,4.382638433286866,,,,5.600320959584872,,,
3718,4.213460367161213,,,,7.120352127718204,,,,5.507122554739963,,,
3719,8.212295160250358,,,,8.500625671661076,,,,9.632286873610312,,,
3720,9.307543355445059,,,,5.045036652696494,,,,6.7496623259122845,,,
3721,6.90545344047461,,,,8.253409164735956,,,,6.799108297400087,,,
3722,7.275521858469209,6.174443545079371,8.908359949705348,,5.4594449524076225,5.187003463181754,9.72071341389956,,5.453733706002771,6.687989601866451,9.947464684123549,
3723,5.528230626769076,,,,6.941250315476196,,,,6.392995836518778,,,
3724,8.002904669393509,,,,4.673644605958502,,,,6.016143996410755,,,
3725,7.765598576019191,,,,6.47512769912109,,,,7.72924136684212,,,
3726,8.920969557673688,,,,5.100278016716659,,,,6.6450158485959046,,,
3727,7.918147650649754,,,,6.356393701455814,,,,6.387438725186048,,,
3728,6.72067912928061,4.672610545024629,,,6.002285280396334,6.662530270749773,,,7.744453330629752,5.5323154394103415,,
3729,6.035413576868914,,,,6.187538117566672,,,,5.7177052318999415,,,
3730,7.910187736095521,,6.503869179109867,,5.1468116907425046,,4.1616446474935085,,6.165629651174148,,5.93678593077349,
3731,6.214770862914168,,,,7.3015047620262274,,,,6.416646505899687,,,
3732,8.195100436925639,,5.7315862479682975,,6.9381093574585115,,5.254704493946093,,6.995429257485097,,6.4096554000985275,
3733,7.622975017402535,,,,6.898966675554733,,,,7.595407378886073,,,
3734,5.81253202601543,,7.646256505907072,,5.24890320864689,,6.104683785057291,,6.086997808417545,,7.5580935157140905,
3735,8.375329867207961,,,,4.593685161506478,,,,7.524149135541057,,,
3736,7.521135599689238,,11.935228688806678,,6.5508800090369235,,10.093497161058488,,5.181315730664215,,9.65512923251385,
3737,7.545811080664463,,,,5.075759478449559,,,,7.93217861536391,,,
3738,9.991191081722306,,4.547729969471018,,8.755862803166192,,7.6989029866358445,,9.640499381641137,,5.880013182214391,
3739,6.840627129981132,,,,8.123380686268849,,,,6.362271557885389,,,
3740,9.330986218401065,12.176299235396941,15.827290453860346,16.219232618222623,7.454167194453692,5.368055802814708,7.211363726840556,7.215175078641973,8.074983619992235,8.055686132343661,10.58836867058496,10.582024501335303
3741,8.703935671544528,10.04527107695056,12.262345256836479,12.229603397653664,8.43515471242163,8.98676501147754,6.497828029565667,9.911173401667906,9.64396519481936,8.622013482761393,8.331674999393615,9.259896875664374
3742,8.756328591267634,8.680944444661339,10.956970108095359,8.376843942313592,6.136289714144909,7.272348157094153,5.7243714987470256,5.06299058781747,6.967823949665347,4.499597955991298,6.673929219581628,9.67724463852485
3743,9.55745778476439,7.028913156972601,9.490757063257814,4.96887865716422,2.9051913239081912,5.009941439867024,6.669917928215833,5.909118061120671,6.810602947831452,6.844892258394611,5.0256786390608985,5.130202406499198
3744,7.287412937912996,7.803511816175264,7.963242398945783,6.962629352042092,6.66864770927403,7.473161037389769,5.958986026057624,5.4393847826004915,5.954084689831926,7.751390615363978,7.865843565425259,9.15945431764166
3745,10.386484295898004,10.720333797795533,8.321358417174519,,6.4842880774519855,7.445343411040949,8.852620757926417,,8.336842870692069,9.693905529037245,8.249339141280558,
3746,8.081109043664458,7.691868661659491,8.211877501934014,5.709519051531741,5.376620344193847,5.763240926249143,5.958790000470625,6.669813808133848,7.291934338097669,7.507981582688884,5.804875561634304,7.681254133636044
